"Indicator","Time","Value (USD/ZMK)"
"Currency","2002/08/12",4.50
"Currency","2002/08/09",4.50
"Currency","2002/08/08",4.50
"Currency","2002/08/07",4.50
"Currency","2002/08/06",4.50
"Currency","2002/08/05",4.50
"Currency","2002/08/02",4.50
"Currency","2002/08/01",4.50
"Currency","2002/07/31",4.50
"Currency","2002/07/30",4.50
"Currency","2002/07/29",4.50
"Currency","2002/07/26",4.50
"Currency","2002/07/25",4.57
"Currency","2002/07/24",4.57
"Currency","2002/07/23",4.65
"Currency","2002/07/22",4.65
"Currency","2002/07/19",4.65
"Currency","2002/07/18",4.64
"Currency","2002/07/17",4.64
"Currency","2002/07/16",4.56
"Currency","2002/07/15",4.64
"Currency","2002/07/12",4.54
"Currency","2002/07/11",4.54
"Currency","2002/07/10",4.54
"Currency","2002/07/09",4.54
"Currency","2002/07/08",4.54
"Currency","2002/07/05",4.54
"Currency","2002/07/04",4.50
"Currency","2002/07/03",4.54
"Currency","2002/07/02",4.54
"Currency","2002/07/01",4.54
"Currency","2002/06/28",4.54
"Currency","2002/06/27",4.54
"Currency","2002/06/26",4.54
"Currency","2002/06/25",4.54
"Currency","2002/06/24",4.54
"Currency","2002/06/21",4.54
"Currency","2002/06/20",4.54
"Currency","2002/06/19",4.54
"Currency","2002/06/18",4.55
"Currency","2002/06/17",4.55
"Currency","2002/06/14",4.55
"Currency","2002/06/13",4.50
"Currency","2002/06/12",4.50
"Currency","2002/06/11",4.50
"Currency","2002/06/10",4.44
"Currency","2002/06/07",4.47
"Currency","2002/06/06",4.47
"Currency","2002/06/05",4.45
"Currency","2002/06/04",4.45
"Currency","2002/06/03",4.43
"Currency","2002/05/31",4.43
"Currency","2002/05/30",4.43
"Currency","2002/05/29",4.35
"Currency","2002/05/28",4.46
"Currency","2002/05/27",4.35
"Currency","2002/05/24",4.28
"Currency","2002/05/23",4.28
"Currency","2002/05/22",4.28
"Currency","2002/05/21",4.28
"Currency","2002/05/20",4.28
"Currency","2002/05/17",4.28
"Currency","2002/05/16",4.28
"Currency","2002/05/15",4.25
"Currency","2002/05/14",4.25
"Currency","2002/05/13",4.25
"Currency","2002/05/10",4.25
"Currency","2002/05/09",4.25
"Currency","2002/05/08",4.30
"Currency","2002/05/07",3.98
"Currency","2002/05/06",4.02
"Currency","2002/05/03",4.02
"Currency","2002/05/02",4.02
"Currency","2002/05/01",4.05
"Currency","2002/04/30",4.05
"Currency","2002/04/29",4.05
"Currency","2002/04/26",4.05
"Currency","2002/04/25",4.07
"Currency","2002/04/24",4.07
"Currency","2002/04/23",4.02
"Currency","2002/04/22",4.02
"Currency","2002/04/19",4.07
"Currency","2002/04/18",4.07
"Currency","2002/04/17",4.07
"Currency","2002/04/16",4.07
"Currency","2002/04/15",3.95
"Currency","2002/04/12",4.05
"Currency","2002/04/11",4.05
"Currency","2002/04/10",4.05
"Currency","2002/04/09",4.00
"Currency","2002/04/08",4.40
"Currency","2002/04/05",4.40
"Currency","2002/04/04",4.40
"Currency","2002/04/03",4.44
"Currency","2002/04/02",4.40
"Currency","2002/04/01",4.50
"Currency","2002/03/29",4.50
"Currency","2002/03/28",4.50
"Currency","2002/03/27",4.34
"Currency","2002/03/26",4.55
"Currency","2002/03/25",4.55
"Currency","2002/03/22",4.36
"Currency","2002/03/21",4.37
"Currency","2002/03/20",4.37
"Currency","2002/03/19",4.39
"Currency","2002/03/18",4.56
"Currency","2002/03/15",4.57
"Currency","2002/03/14",4.60
"Currency","2002/03/13",4.59
"Currency","2002/03/12",4.60
"Currency","2002/03/11",4.61
"Currency","2002/03/08",4.59
"Currency","2002/03/07",4.61
"Currency","2002/03/06",4.64
"Currency","2002/03/05",4.66
"Currency","2002/03/04",4.64
"Currency","2002/03/01",4.62
"Currency","2002/02/28",4.45
"Currency","2002/02/27",4.50
"Currency","2002/02/26",4.45
"Currency","2002/02/25",4.33
"Currency","2002/02/22",4.33
"Currency","2002/02/21",4.33
"Currency","2002/02/20",4.33
"Currency","2002/02/19",4.33
"Currency","2002/02/18",4.43
"Currency","2002/02/15",4.40
"Currency","2002/02/14",4.40
"Currency","2002/02/13",4.37
"Currency","2002/02/12",4.35
"Currency","2002/02/11",4.38
"Currency","2002/02/08",4.39
"Currency","2002/02/07",4.39
"Currency","2002/02/06",4.34
"Currency","2002/02/05",4.34
"Currency","2002/02/04",4.33
"Currency","2002/02/01",4.28
"Currency","2002/01/31",4.19
"Currency","2002/01/30",4.05
"Currency","2002/01/29",4.23
"Currency","2002/01/28",4.23
"Currency","2002/01/25",4.30
"Currency","2002/01/24",4.33
"Currency","2002/01/23",4.33
"Currency","2002/01/22",4.27
"Currency","2002/01/21",4.26
"Currency","2002/01/18",4.30
"Currency","2002/01/17",4.30
"Currency","2002/01/16",4.27
"Currency","2002/01/15",4.25
"Currency","2002/01/14",4.05
"Currency","2002/01/11",4.05
"Currency","2002/01/10",4.05
"Currency","2002/01/09",4.05
"Currency","2002/01/08",4.08
"Currency","2002/01/07",3.84
"Currency","2002/01/04",3.84
"Currency","2002/01/03",3.84
"Currency","2002/01/02",3.85
"Currency","2002/01/01",3.89
"Currency","2001/12/31",3.89
"Currency","2001/12/28",3.89
"Currency","2001/12/27",3.89
"Currency","2001/12/26",3.89
"Currency","2001/12/25",3.89
"Currency","2001/12/24",3.89
"Currency","2001/12/21",3.89
"Currency","2001/12/20",3.89
"Currency","2001/12/19",3.89
"Currency","2001/12/18",3.89
"Currency","2001/12/17",3.89
"Currency","2001/12/14",3.89
"Currency","2001/12/13",3.89
"Currency","2001/12/12",3.89
"Currency","2001/12/11",3.89
"Currency","2001/12/10",3.89
"Currency","2001/12/07",3.93
"Currency","2001/12/06",3.95
"Currency","2001/12/05",3.95
"Currency","2001/12/04",3.97
"Currency","2001/12/03",3.90
"Currency","2001/11/30",4.00
"Currency","2001/11/29",4.00
"Currency","2001/11/28",4.00
"Currency","2001/11/27",4.10
"Currency","2001/11/26",4.10
"Currency","2001/11/23",4.10
"Currency","2001/11/22",4.13
"Currency","2001/11/21",4.10
"Currency","2001/11/20",3.94
"Currency","2001/11/19",3.93
"Currency","2001/11/16",3.93
"Currency","2001/11/15",3.93
"Currency","2001/11/14",3.93
"Currency","2001/11/13",3.93
"Currency","2001/11/12",3.79
"Currency","2001/11/09",3.79
"Currency","2001/11/08",3.79
"Currency","2001/11/07",3.79
"Currency","2001/11/06",3.77
"Currency","2001/11/05",3.77
"Currency","2001/11/02",3.77
"Currency","2001/11/01",3.77
"Currency","2001/10/31",3.77
"Currency","2001/10/30",3.77
"Currency","2001/10/29",3.77
"Currency","2001/10/26",3.77
"Currency","2001/10/25",3.77
"Currency","2001/10/24",3.77
"Currency","2001/10/23",3.77
"Currency","2001/10/22",3.77
"Currency","2001/10/19",3.77
"Currency","2001/10/18",3.77
"Currency","2001/10/17",3.77
"Currency","2001/10/16",3.77
"Currency","2001/10/15",3.79
"Currency","2001/10/12",3.79
"Currency","2001/10/11",3.79
"Currency","2001/10/10",3.77
"Currency","2001/10/09",3.65
"Currency","2001/10/08",3.65
"Currency","2001/10/05",3.65
"Currency","2001/10/04",3.65
"Currency","2001/10/03",3.65
"Currency","2001/10/02",3.65
"Currency","2001/10/01",3.65
"Currency","2001/09/28",3.68
"Currency","2001/09/27",3.68
"Currency","2001/09/26",3.68
"Currency","2001/09/25",3.68
"Currency","2001/09/24",3.68
"Currency","2001/09/21",3.68
"Currency","2001/09/20",3.68
"Currency","2001/09/19",3.68
"Currency","2001/09/18",3.72
"Currency","2001/09/17",3.74
"Currency","2001/09/14",3.73
"Currency","2001/09/13",3.68
"Currency","2001/09/12",3.67
"Currency","2001/09/11",3.68
"Currency","2001/09/10",3.64
"Currency","2001/09/07",3.64
"Currency","2001/09/06",3.65
"Currency","2001/09/05",3.65
"Currency","2001/09/04",3.64
"Currency","2001/09/03",3.64
"Currency","2001/08/31",3.64
"Currency","2001/08/30",3.64
"Currency","2001/08/29",3.63
"Currency","2001/08/28",3.63
"Currency","2001/08/27",3.60
"Currency","2001/08/24",3.60
"Currency","2001/08/23",3.63
"Currency","2001/08/22",3.63
"Currency","2001/08/21",3.63
"Currency","2001/08/20",3.63
"Currency","2001/08/17",3.58
"Currency","2001/08/16",3.58
"Currency","2001/08/15",3.58
"Currency","2001/08/14",3.58
"Currency","2001/08/13",3.58
"Currency","2001/08/10",3.51
"Currency","2001/08/09",3.53
"Currency","2001/08/08",3.53
"Currency","2001/08/07",3.55
"Currency","2001/08/06",3.55
"Currency","2001/08/03",3.55
"Currency","2001/08/02",3.59
"Currency","2001/08/01",3.59
"Currency","2001/07/31",3.69
"Currency","2001/07/30",3.69
"Currency","2001/07/27",3.69
"Currency","2001/07/26",3.69
"Currency","2001/07/25",3.69
"Currency","2001/07/24",3.69
"Currency","2001/07/23",3.69
"Currency","2001/07/20",3.69
"Currency","2001/07/19",3.69
"Currency","2001/07/18",3.71
"Currency","2001/07/17",3.71
"Currency","2001/07/16",3.71
"Currency","2001/07/13",3.71
"Currency","2001/07/12",3.71
"Currency","2001/07/11",3.71
"Currency","2001/07/10",3.74
"Currency","2001/07/09",3.71
"Currency","2001/07/06",3.71
"Currency","2001/07/05",3.68
"Currency","2001/07/04",3.73
"Currency","2001/07/03",3.68
"Currency","2001/07/02",3.68
"Currency","2001/06/29",3.71
"Currency","2001/06/28",3.71
"Currency","2001/06/27",3.69
"Currency","2001/06/26",3.69
"Currency","2001/06/25",3.69
"Currency","2001/06/22",3.74
"Currency","2001/06/21",3.69
"Currency","2001/06/20",3.72
"Currency","2001/06/19",3.77
"Currency","2001/06/18",3.77
"Currency","2001/06/15",3.70
"Currency","2001/06/14",3.62
"Currency","2001/06/13",3.48
"Currency","2001/06/12",3.48
"Currency","2001/06/11",3.51
"Currency","2001/06/08",3.51
"Currency","2001/06/07",3.51
"Currency","2001/06/06",3.51
"Currency","2001/06/05",3.51
"Currency","2001/06/04",3.51
"Currency","2001/06/01",3.49
"Currency","2001/05/31",3.48
"Currency","2001/05/30",3.46
"Currency","2001/05/29",3.46
"Currency","2001/05/28",3.41
"Currency","2001/05/25",3.39
"Currency","2001/05/24",3.39
"Currency","2001/05/23",3.36
"Currency","2001/05/22",3.36
"Currency","2001/05/21",3.36
"Currency","2001/05/18",3.36
"Currency","2001/05/17",3.31
"Currency","2001/05/16",3.31
"Currency","2001/05/15",3.31
"Currency","2001/05/14",3.31
"Currency","2001/05/11",3.26
"Currency","2001/05/10",3.26
"Currency","2001/05/09",3.24
"Currency","2001/05/08",3.21
"Currency","2001/05/07",3.17
"Currency","2001/05/04",3.17
"Currency","2001/05/03",3.16
"Currency","2001/05/02",3.16
"Currency","2001/05/01",3.16
"Currency","2001/04/30",3.16
"Currency","2001/04/27",3.14
"Currency","2001/04/26",3.16
"Currency","2001/04/25",3.16
"Currency","2001/04/24",3.18
"Currency","2001/04/23",3.14
"Currency","2001/04/20",3.14
"Currency","2001/04/19",3.14
"Currency","2001/04/18",3.13
"Currency","2001/04/17",3.13
"Currency","2001/04/16",3.13
"Currency","2001/04/13",3.13
"Currency","2001/04/12",3.13
"Currency","2001/04/11",3.13
"Currency","2001/04/10",3.08
"Currency","2001/04/09",3.08
"Currency","2001/04/06",3.08
"Currency","2001/04/05",3.08
"Currency","2001/04/04",3.10
"Currency","2001/04/03",3.13
"Currency","2001/04/02",2.93
"Currency","2001/03/30",3.03
"Currency","2001/03/29",3.03
"Currency","2001/03/28",3.03
"Currency","2001/03/27",3.03
"Currency","2001/03/26",3.13
"Currency","2001/03/23",3.36
"Currency","2001/03/22",3.38
"Currency","2001/03/21",3.45
"Currency","2001/03/20",3.45
"Currency","2001/03/19",3.45
"Currency","2001/03/16",3.40
"Currency","2001/03/15",3.40
"Currency","2001/03/14",3.40
"Currency","2001/03/13",3.43
"Currency","2001/03/12",3.43
"Currency","2001/03/09",3.43
"Currency","2001/03/08",3.46
"Currency","2001/03/07",3.46
"Currency","2001/03/06",3.51
"Currency","2001/03/05",3.53
"Currency","2001/03/02",3.58
"Currency","2001/03/01",3.60
"Currency","2001/02/28",3.60
"Currency","2001/02/27",3.67
"Currency","2001/02/26",3.66
"Currency","2001/02/23",3.55
"Currency","2001/02/22",3.68
"Currency","2001/02/21",3.55
"Currency","2001/02/20",3.66
"Currency","2001/02/19",3.75
"Currency","2001/02/16",3.73
"Currency","2001/02/15",3.73
"Currency","2001/02/14",3.73
"Currency","2001/02/13",3.66
"Currency","2001/02/12",3.55
"Currency","2001/02/09",3.55
"Currency","2001/02/08",3.53
"Currency","2001/02/07",3.68
"Currency","2001/02/06",3.68
"Currency","2001/02/05",3.63
"Currency","2001/02/02",3.66
"Currency","2001/02/01",3.65
"Currency","2001/01/31",3.59
"Currency","2001/01/30",3.57
"Currency","2001/01/29",3.55
"Currency","2001/01/26",3.55
"Currency","2001/01/25",3.55
"Currency","2001/01/24",3.55
"Currency","2001/01/23",3.65
"Currency","2001/01/22",4.25
"Currency","2001/01/19",4.25
"Currency","2001/01/18",4.25
"Currency","2001/01/17",4.46
"Currency","2001/01/16",4.60
"Currency","2001/01/15",4.66
"Currency","2001/01/12",4.65
"Currency","2001/01/11",4.65
"Currency","2001/01/10",4.65
"Currency","2001/01/09",4.64
"Currency","2001/01/08",4.62
"Currency","2001/01/05",4.61
"Currency","2001/01/04",4.59
"Currency","2001/01/03",4.59
"Currency","2001/01/02",4.50
"Currency","2001/01/01",4.50
"Currency","2000/12/29",4.50
"Currency","2000/12/28",4.48
"Currency","2000/12/27",4.46
"Currency","2000/12/26",4.57
"Currency","2000/12/25",4.57
"Currency","2000/12/22",4.57
"Currency","2000/12/21",4.57
"Currency","2000/12/20",4.57
"Currency","2000/12/19",4.55
"Currency","2000/12/18",4.56
"Currency","2000/12/15",4.49
"Currency","2000/12/14",4.51
"Currency","2000/12/13",4.48
"Currency","2000/12/12",4.47
"Currency","2000/12/11",4.42
"Currency","2000/12/08",4.38
"Currency","2000/12/07",4.37
"Currency","2000/12/06",4.33
"Currency","2000/12/05",4.28
"Currency","2000/12/04",4.28
"Currency","2000/12/01",4.16
"Currency","2000/11/30",4.20
"Currency","2000/11/29",4.17
"Currency","2000/11/28",4.15
"Currency","2000/11/27",4.13
"Currency","2000/11/24",4.00
"Currency","2000/11/23",4.04
"Currency","2000/11/22",4.01
"Currency","2000/11/21",4.00
"Currency","2000/11/20",3.95
"Currency","2000/11/17",3.96
"Currency","2000/11/16",3.95
"Currency","2000/11/15",3.93
"Currency","2000/11/14",3.82
"Currency","2000/11/13",3.79
"Currency","2000/11/10",3.79
"Currency","2000/11/09",3.75
"Currency","2000/11/08",3.74
"Currency","2000/11/07",3.73
"Currency","2000/11/06",3.71
"Currency","2000/11/03",3.70
"Currency","2000/11/02",3.71
"Currency","2000/11/01",3.69
"Currency","2000/10/31",3.67
"Currency","2000/10/30",3.65
"Currency","2000/10/27",3.65
"Currency","2000/10/26",3.64
"Currency","2000/10/25",3.64
"Currency","2000/10/24",3.63
"Currency","2000/10/23",3.63
"Currency","2000/10/20",3.63
"Currency","2000/10/19",3.62
"Currency","2000/10/18",3.62
"Currency","2000/10/17",3.49
"Currency","2000/10/16",3.49
"Currency","2000/10/13",3.46
"Currency","2000/10/12",3.46
"Currency","2000/10/11",3.46
"Currency","2000/10/10",3.46
"Currency","2000/10/09",3.45
"Currency","2000/10/06",3.46
"Currency","2000/10/05",3.45
"Currency","2000/10/04",3.40
"Currency","2000/10/03",3.38
"Currency","2000/10/02",3.41
"Currency","2000/09/29",3.41
"Currency","2000/09/28",3.39
"Currency","2000/09/27",3.38
"Currency","2000/09/26",3.38
"Currency","2000/09/25",3.37
"Currency","2000/09/22",3.38
"Currency","2000/09/21",3.35
"Currency","2000/09/20",3.35
"Currency","2000/09/19",3.35
"Currency","2000/09/18",3.36
"Currency","2000/09/15",3.35
"Currency","2000/09/14",3.34
"Currency","2000/09/13",3.34
"Currency","2000/09/12",3.34
"Currency","2000/09/11",3.33
"Currency","2000/09/08",3.32
"Currency","2000/09/07",3.31
"Currency","2000/09/06",3.32
"Currency","2000/09/05",3.32
"Currency","2000/09/04",3.30
"Currency","2000/09/01",3.32
"Currency","2000/08/31",3.32
"Currency","2000/08/30",3.30
"Currency","2000/08/29",3.30
"Currency","2000/08/28",3.35
"Currency","2000/08/25",3.34
"Currency","2000/08/24",3.34
"Currency","2000/08/23",3.34
"Currency","2000/08/22",3.33
"Currency","2000/08/21",3.33
"Currency","2000/08/18",3.33
"Currency","2000/08/17",3.32
"Currency","2000/08/16",3.32
"Currency","2000/08/15",3.29
"Currency","2000/08/14",3.32
"Currency","2000/08/11",3.32
"Currency","2000/08/10",3.32
"Currency","2000/08/09",3.30
"Currency","2000/08/08",3.29
"Currency","2000/08/07",3.28
"Currency","2000/08/04",3.23
"Currency","2000/08/03",3.18
"Currency","2000/08/02",3.31
"Currency","2000/08/01",3.26
"Currency","2000/07/31",3.29
"Currency","2000/07/28",3.30
"Currency","2000/07/27",3.29
"Currency","2000/07/26",3.29
"Currency","2000/07/25",3.29
"Currency","2000/07/24",3.27
"Currency","2000/07/21",3.25
"Currency","2000/07/20",3.25
"Currency","2000/07/19",3.24
"Currency","2000/07/18",3.24
"Currency","2000/07/17",3.21
"Currency","2000/07/14",3.20
"Currency","2000/07/13",3.20
"Currency","2000/07/12",3.19
"Currency","2000/07/11",3.19
"Currency","2000/07/10",3.18
"Currency","2000/07/07",3.17
"Currency","2000/07/06",3.17
"Currency","2000/07/05",3.16
"Currency","2000/07/04",3.16
"Currency","2000/07/03",3.15
"Currency","2000/06/30",3.13
"Currency","2000/06/29",3.13
"Currency","2000/06/28",3.11
"Currency","2000/06/27",3.13
"Currency","2000/06/26",3.12
"Currency","2000/06/23",3.11
"Currency","2000/06/22",3.08
"Currency","2000/06/21",3.07
"Currency","2000/06/20",3.07
"Currency","2000/06/19",3.04
"Currency","2000/06/16",3.02
"Currency","2000/06/15",3.04
"Currency","2000/06/14",3.04
"Currency","2000/06/13",3.03
"Currency","2000/06/12",3.04
"Currency","2000/06/09",3.04
"Currency","2000/06/08",3.02
"Currency","2000/06/07",3.02
"Currency","2000/06/06",3.02
"Currency","2000/06/05",3.04
"Currency","2000/06/02",3.03
"Currency","2000/06/01",3.03
"Currency","2000/05/31",3.03
"Currency","2000/05/30",3.04
"Currency","2000/05/29",3.02
"Currency","2000/05/26",3.02
"Currency","2000/05/25",3.02
"Currency","2000/05/24",3.02
"Currency","2000/05/23",3.02
"Currency","2000/05/22",3.03
"Currency","2000/05/19",3.02
"Currency","2000/05/18",3.01
"Currency","2000/05/17",3.01
"Currency","2000/05/16",3.00
"Currency","2000/05/15",2.96
"Currency","2000/05/12",2.96
"Currency","2000/05/11",2.98
"Currency","2000/05/10",2.98
"Currency","2000/05/09",2.97
"Currency","2000/05/08",2.97
"Currency","2000/05/05",2.98
"Currency","2000/05/04",2.97
"Currency","2000/05/03",2.96
"Currency","2000/05/02",2.97
"Currency","2000/05/01",2.97
"Currency","2000/04/28",2.97
"Currency","2000/04/27",2.96
"Currency","2000/04/26",2.95
"Currency","2000/04/25",2.96
"Currency","2000/04/24",2.95
"Currency","2000/04/21",2.95
"Currency","2000/04/20",2.95
"Currency","2000/04/19",2.97
"Currency","2000/04/18",2.97
"Currency","2000/04/17",2.97
"Currency","2000/04/14",2.95
"Currency","2000/04/13",2.95
"Currency","2000/04/12",2.93
"Currency","2000/04/11",2.94
"Currency","2000/04/10",2.94
"Currency","2000/04/07",2.93
"Currency","2000/04/06",2.92
"Currency","2000/04/05",2.92
"Currency","2000/04/04",2.90
"Currency","2000/04/03",2.92
"Currency","2000/03/31",2.93
"Currency","2000/03/30",2.93
"Currency","2000/03/29",2.93
"Currency","2000/03/28",2.93
"Currency","2000/03/27",2.85
"Currency","2000/03/24",2.93
"Currency","2000/03/23",2.92
"Currency","2000/03/22",2.87
"Currency","2000/03/21",2.87
"Currency","2000/03/20",2.86
"Currency","2000/03/17",2.85
